inventory_id,dealer_id,product_id,stock_level,reorder_threshold,last_restock_date,last_sold_date,location,daily_consumption_rate,avg_monthly_demand,supplier_lead_time,order_quantity,days_since_restock,days_since_last_sold,safety_stock_level,historical_sales,stock_reorder_flag,stock_value
2687,202,2977,136,18,2024-12-14 06:08:32.812305,2025-01-27 06:08:32.888262,Store Y,4.86,145,26,137,70,26,189,869,0,1980.87
2688,139,9567,104,38,2025-01-24 06:08:32.812310,2025-01-07 06:08:32.888267,Warehouse B,2.42,72,26,13,29,46,94,3401,0,5035.01
2689,372,9933,304,46,2024-12-05 06:08:32.812315,2025-01-18 06:08:32.888272,Warehouse B,2.32,69,22,121,79,35,76,2188,0,22668.45
2690,200,3667,338,80,2025-02-16 06:08:32.812320,2025-02-15 06:08:32.888277,Distribution Hub,1.7,51,23,180,6,7,58,4001,0,5040.83
2691,458,5919,16,47,2024-12-08 06:08:32.812325,2025-02-04 06:08:32.888282,Store Y,2.81,84,15,189,76,18,63,2953,1,824.87
2692,479,9609,53,97,2025-01-02 06:08:32.812330,2025-01-25 06:08:32.888288,Distribution Hub,3.18,95,10,158,51,28,47,2273,1,2806.86
2693,407,8642,111,81,2024-12-04 06:08:32.812335,2025-02-04 06:08:32.888293,Distribution Hub,2.38,71,8,150,80,18,28,4844,0,10373.0
2694,320,9798,171,68,2025-01-15 06:08:32.812340,2025-02-18 06:08:32.888298,Store X,2.27,68,7,11,38,4,23,712,0,13480.32
2695,407,9759,415,66,2024-12-11 06:08:32.812345,2025-02-01 06:08:32.888309,Warehouse B,3.65,109,24,117,73,21,131,2419,0,11712.13
2696,223,1543,418,99,2025-01-31 06:08:32.812351,2025-01-19 06:08:32.888315,Store X,4.77,143,10,143,22,34,71,1983,0,34166.57
2697,330,1883,461,69,2024-12-30 06:08:32.812356,2025-02-13 06:08:32.888320,Store X,4.45,133,19,102,54,9,126,943,0,21081.04
2698,277,5798,304,37,2025-01-13 06:08:32.812361,2025-02-08 06:08:32.888325,Distribution Hub,1.03,30,7,160,40,14,10,943,0,15921.37
2699,162,9040,437,37,2025-02-15 06:08:32.812366,2025-02-21 06:08:32.888330,Store Y,3.44,103,21,83,7,1,108,4188,0,17549.67
2700,215,6718,143,55,2025-01-13 06:08:32.812371,2025-01-01 06:08:32.888335,Distribution Hub,0.53,15,26,98,40,52,20,2048,0,1947.72
2701,290,3068,84,80,2025-01-29 06:08:32.812376,2025-01-12 06:08:32.888341,Store Y,3.35,100,6,173,24,41,30,312,0,8320.6
2702,161,8478,11,76,2025-01-12 06:08:32.812381,2025-02-01 06:08:32.888346,Warehouse B,2.59,77,29,19,41,21,112,756,1,145.41
2703,355,9120,251,95,2025-01-02 06:08:32.812386,2025-01-06 06:08:32.888351,Warehouse A,2.71,81,20,164,51,47,81,3844,0,3245.27
2704,106,8820,215,64,2025-01-14 06:08:32.812391,2025-01-19 06:08:32.888357,Warehouse B,3.15,94,26,144,39,34,122,1213,0,3518.63
2705,254,2786,125,47,2024-12-01 06:08:32.812396,2025-01-15 06:08:32.888362,Distribution Hub,3.84,115,21,59,83,38,120,1013,0,3912.81
2706,191,6715,97,27,2025-01-10 06:08:32.812401,2025-02-04 06:08:32.888367,Store Y,3.78,113,15,30,43,18,85,1737,0,5507.85
2707,113,9269,391,85,2024-12-15 06:08:32.812406,2025-01-07 06:08:32.888372,Warehouse A,0.7,21,8,95,69,46,8,1724,0,30719.31
2708,328,2308,491,72,2024-12-25 06:08:32.812411,2025-02-11 06:08:32.888377,Store Y,3.81,114,25,55,59,11,142,325,0,38081.04
2709,185,9839,404,14,2025-01-28 06:08:32.812417,2025-01-20 06:08:32.888382,Store Y,4.23,126,16,10,25,33,101,4831,0,21286.01
2710,232,9744,303,53,2025-01-28 06:08:32.812422,2025-01-09 06:08:32.888388,Warehouse A,0.81,24,12,98,25,44,14,4245,0,25859.85
2711,282,9473,391,38,2024-12-11 06:08:32.812430,2024-12-27 06:08:32.888393,Warehouse A,1.95,58,7,192,73,57,20,4755,0,2738.37
2712,485,5861,27,23,2025-01-29 06:08:32.812439,2025-02-03 06:08:32.888398,Warehouse B,4.06,121,15,62,24,19,91,2226,0,238.22
2713,161,3776,335,67,2024-12-22 06:08:32.812448,2025-01-03 06:08:32.888403,Store X,2.72,81,17,158,62,50,69,1680,0,22228.55
2714,318,2596,265,53,2025-01-10 06:08:32.812457,2025-02-16 06:08:32.888409,Warehouse A,3.63,108,29,122,43,6,157,937,0,13027.96
2715,345,1479,51,27,2024-12-25 06:08:32.812466,2025-01-30 06:08:32.888417,Store X,2.76,82,13,169,59,23,53,970,0,2700.21
2716,329,4312,142,16,2024-12-30 06:08:32.812475,2025-02-20 06:08:32.888426,Store X,4.9,147,19,23,54,2,139,3973,0,3652.2
2717,178,7156,131,96,2024-12-05 06:08:32.812481,2025-02-17 06:08:32.888436,Store X,4.71,141,16,48,79,5,113,2078,0,11074.47
2718,248,8919,345,71,2025-01-27 06:08:32.812486,2025-01-21 06:08:32.888443,Store X,1.77,53,14,135,26,32,37,4829,0,18216.5
2719,237,7744,206,54,2024-12-30 06:08:32.812492,2025-01-01 06:08:32.888452,Warehouse A,2.24,67,25,51,54,52,84,1722,0,5155.74
2720,413,4898,483,25,2024-12-23 06:08:32.812497,2025-01-20 06:08:32.888461,Store Y,2.44,73,8,34,61,33,29,3762,0,8765.31
2721,475,3072,479,73,2024-12-09 06:08:32.812502,2025-01-21 06:08:32.888469,Warehouse A,0.97,29,11,166,75,32,16,4011,0,47688.52
2722,488,6624,61,46,2024-12-05 06:08:32.812507,2025-01-25 06:08:32.888479,Warehouse A,2.32,69,13,41,79,28,45,3743,0,4520.4
2723,164,1938,362,34,2025-01-09 06:08:32.812512,2025-01-31 06:08:32.888488,Distribution Hub,3.99,119,10,20,44,22,59,2734,0,20127.99
2724,112,9176,485,18,2025-02-13 06:08:32.812518,2024-12-27 06:08:32.888497,Distribution Hub,4.31,129,11,165,9,57,71,640,0,28525.89
2725,312,1761,131,64,2025-01-11 06:08:32.812523,2025-02-19 06:08:32.888506,Warehouse B,4.49,134,21,34,42,3,141,4255,0,2027.39
2726,341,8254,40,37,2025-01-24 06:08:32.812528,2025-02-18 06:08:32.888515,Store X,0.57,17,8,61,29,4,6,4791,0,2941.75
2727,312,2669,200,18,2024-12-05 06:08:32.812533,2025-01-20 06:08:32.888524,Store X,4.05,121,6,178,79,33,36,4975,0,18465.73
2728,280,8128,98,21,2024-12-03 06:08:32.812538,2025-02-07 06:08:32.888534,Distribution Hub,2.76,82,21,188,81,15,86,440,0,8842.93
2729,437,4862,310,27,2024-12-04 06:08:32.812543,2025-01-14 06:08:32.888542,Store Y,1.43,42,11,144,80,39,23,1800,0,24753.19
2730,272,3685,283,99,2024-12-26 06:08:32.812548,2025-01-07 06:08:32.888547,Warehouse B,2.74,82,15,170,58,46,61,1821,0,18963.22
2731,259,7634,356,65,2024-11-28 06:08:32.812553,2025-01-11 06:08:32.888552,Store Y,4.3,129,24,51,86,42,154,2714,0,10817.16
2732,263,2931,46,99,2024-12-21 06:08:32.812559,2025-01-12 06:08:32.888558,Distribution Hub,2.45,73,22,117,63,41,80,1493,1,1736.37
2733,287,8308,136,83,2025-01-04 06:08:32.812564,2025-02-20 06:08:32.888563,Store Y,4.96,148,25,120,49,2,186,1656,0,11426.85
2734,494,4939,129,67,2025-02-11 06:08:32.812569,2024-12-30 06:08:32.888568,Store X,3.28,98,11,66,11,54,54,4056,0,9428.29
2735,290,2126,194,90,2024-11-25 06:08:32.812574,2025-01-11 06:08:32.888573,Distribution Hub,2.7,81,22,20,89,42,89,2513,0,19222.93
2736,407,7021,116,60,2024-12-30 06:08:32.812579,2025-01-05 06:08:32.888578,Store Y,1.83,54,27,79,54,48,74,1474,0,1518.54
2737,355,7437,363,41,2025-01-23 06:08:32.812584,2025-01-12 06:08:32.888584,Warehouse B,0.55,16,23,76,30,41,18,4006,0,13810.01
2738,282,8039,431,97,2024-12-18 06:08:32.812590,2025-01-05 06:08:32.888589,Warehouse B,3.25,97,18,39,66,48,87,4114,0,38172.82
2739,216,6373,68,57,2024-12-19 06:08:32.812595,2025-02-09 06:08:32.888594,Warehouse A,3.1,93,12,114,65,13,55,4536,0,507.45
2740,381,2203,457,17,2024-12-26 06:08:32.812600,2024-12-30 06:08:32.888599,Distribution Hub,2.83,84,11,32,58,54,46,2845,0,16870.88
2741,295,5135,27,39,2024-12-27 06:08:32.812605,2025-01-21 06:08:32.888604,Distribution Hub,2.92,87,5,60,57,32,21,724,1,2633.87
2742,133,9711,334,35,2025-01-16 06:08:32.812610,2025-01-26 06:08:32.888610,Distribution Hub,4.3,129,29,94,37,27,187,4349,0,19015.46
2743,151,8904,13,33,2024-12-30 06:08:32.812615,2024-12-28 06:08:32.888615,Store X,1.93,57,10,14,54,56,28,1648,1,445.7
2744,211,3283,45,36,2024-12-11 06:08:32.812621,2025-01-13 06:08:32.888620,Store X,2.98,89,8,59,73,40,35,3685,0,4201.32
2745,351,5558,470,88,2024-12-15 06:08:32.812627,2024-12-29 06:08:32.888625,Distribution Hub,3.56,106,20,181,69,55,106,340,0,17845.89
2746,181,6347,396,84,2025-01-29 06:08:32.812636,2024-12-29 06:08:32.888630,Store Y,1.44,43,19,129,24,55,41,2308,0,7001.43
2747,331,8867,15,48,2024-12-21 06:08:32.812645,2025-02-08 06:08:32.888636,Store X,4.66,139,26,24,63,14,181,1700,1,900.37
2748,326,6944,477,75,2025-01-02 06:08:32.812654,2025-02-19 06:08:32.888641,Distribution Hub,3.82,114,22,119,51,3,126,4810,0,34754.62
2749,332,9674,423,60,2025-02-07 06:08:32.812660,2025-02-03 06:08:32.888646,Store X,0.74,22,22,11,15,19,24,1303,0,5302.99
2750,320,3477,455,82,2025-01-06 06:08:32.812665,2025-01-01 06:08:32.888651,Warehouse A,4.39,131,12,161,47,52,79,3498,0,29164.91
2751,141,4093,208,59,2024-12-11 06:08:32.812670,2025-01-29 06:08:32.888656,Warehouse B,4.68,140,14,191,73,24,98,199,0,8387.62
2752,120,9534,157,54,2025-01-07 06:08:32.812675,2025-01-19 06:08:32.888661,Warehouse A,4.07,122,9,19,46,34,54,1294,0,2643.43
2753,141,8207,336,96,2025-01-23 06:08:32.812680,2025-01-02 06:08:32.888667,Distribution Hub,2.42,72,11,44,30,51,39,1257,0,21973.03
2754,496,7227,226,42,2024-12-05 06:08:32.812685,2024-12-27 06:08:32.888672,Warehouse B,4.97,149,21,135,79,57,156,3688,0,6907.29
2755,212,4535,448,28,2025-02-02 06:08:32.812691,2025-01-01 06:08:32.888677,Store Y,1.06,31,10,50,20,52,15,4624,0,9463.0
2756,204,8004,240,22,2024-12-27 06:08:32.812696,2025-01-15 06:08:32.888682,Distribution Hub,2.91,87,15,56,57,38,65,4746,0,3337.3
2757,291,3913,57,87,2025-01-04 06:08:32.812701,2025-01-01 06:08:32.888688,Store Y,1.27,38,14,135,49,52,26,338,1,2458.34
2758,116,3340,471,31,2024-12-28 06:08:32.812707,2024-12-28 06:08:32.888694,Store Y,2.48,74,11,94,56,56,40,4953,0,30128.84
2759,219,6289,303,29,2024-12-28 06:08:32.812712,2025-02-01 06:08:32.888699,Store X,4.67,140,11,167,56,21,77,3561,0,29594.18
2760,492,1597,304,14,2025-01-28 06:08:32.812717,2025-01-19 06:08:32.888704,Store X,4.07,122,14,131,25,34,85,1966,0,11282.55
2761,228,9836,344,93,2025-02-13 06:08:32.812726,2024-12-31 06:08:32.888710,Warehouse B,4.02,120,17,108,9,53,102,1598,0,21736.37
2762,229,8145,129,87,2025-01-31 06:08:32.812735,2024-12-31 06:08:32.888717,Warehouse B,2.09,62,7,175,22,53,21,2105,0,2086.14
2763,159,3902,216,99,2024-12-07 06:08:32.812744,2025-01-07 06:08:32.888726,Store X,4.7,141,29,35,77,46,204,4355,0,20288.84
2764,147,7645,13,41,2025-01-16 06:08:32.812752,2025-01-26 06:08:32.888735,Warehouse B,2.16,64,13,29,37,27,42,1404,1,979.7
2765,128,9955,358,39,2025-01-25 06:08:32.812761,2025-02-13 06:08:32.888744,Warehouse A,0.68,20,9,45,28,9,9,4278,0,25990.28
2766,196,8694,376,35,2025-02-08 06:08:32.812770,2025-02-07 06:08:32.888753,Distribution Hub,3.37,101,29,73,14,15,146,4051,0,21443.49
2767,109,5830,242,91,2025-01-23 06:08:32.812778,2025-01-05 06:08:32.888761,Warehouse A,2.13,63,20,52,30,48,63,3649,0,14162.47
2768,341,8546,480,96,2025-01-14 06:08:32.812787,2025-01-31 06:08:32.888770,Distribution Hub,1.19,35,15,177,39,22,26,1809,0,22772.8
2769,413,8368,144,97,2024-12-27 06:08:32.812796,2025-02-04 06:08:32.888777,Store X,4.71,141,27,27,57,18,190,2083,0,1344.46
2770,331,3160,378,13,2025-02-17 06:08:32.812805,2025-02-22 06:08:32.888783,Warehouse A,3.37,101,27,159,5,0,136,4222,0,4421.64
2771,376,6878,414,76,2025-02-10 06:08:32.812814,2025-02-22 06:08:32.888788,Store Y,4.73,141,29,88,12,0,205,2613,0,9617.27
2772,383,8663,393,52,2025-01-18 06:08:32.812823,2025-01-01 06:08:32.888793,Warehouse A,3.12,93,22,25,35,52,102,1136,0,8990.05
2773,302,4749,325,39,2025-01-12 06:08:32.812831,2025-01-08 06:08:32.888798,Warehouse B,0.79,23,19,12,41,45,22,1999,0,3391.06
2774,346,3922,102,25,2024-12-21 06:08:32.812837,2024-12-27 06:08:32.888803,Warehouse A,0.63,18,9,78,63,57,8,2562,0,5322.72
2775,389,7486,216,80,2025-01-11 06:08:32.812842,2025-01-28 06:08:32.888808,Store X,4.55,136,12,164,42,25,81,2598,0,11522.59
2776,363,9112,357,48,2024-12-19 06:08:32.812848,2025-01-20 06:08:32.888813,Store X,0.67,20,12,112,65,33,12,4226,0,22113.64
2777,313,9771,420,95,2024-12-19 06:08:32.812853,2025-02-21 06:08:32.888819,Warehouse B,3.27,98,23,106,65,1,112,289,0,33510.98
2778,299,4804,63,50,2025-01-10 06:08:32.812858,2025-01-26 06:08:32.888824,Distribution Hub,1.84,55,9,177,43,27,24,2809,0,5917.18
2779,178,5878,157,40,2024-12-24 06:08:32.812863,2025-02-03 06:08:32.888831,Warehouse B,3.59,107,8,111,60,19,43,1476,0,14925.29
2780,442,3368,161,58,2025-02-02 06:08:32.812868,2025-01-12 06:08:32.888840,Distribution Hub,1.78,53,24,13,20,41,64,3856,0,14566.03
2781,443,9093,17,22,2024-12-21 06:08:32.812873,2025-01-07 06:08:32.888849,Store X,0.67,20,22,180,63,46,22,3017,1,1282.68
2782,272,4932,215,50,2025-01-29 06:08:32.812881,2025-01-27 06:08:32.888855,Store X,3.79,113,26,111,24,26,147,1741,0,14768.1
2783,168,6608,318,37,2024-12-09 06:08:32.812890,2025-01-26 06:08:32.888860,Distribution Hub,1.9,57,16,61,75,27,45,305,0,5140.97
2784,186,7635,48,73,2024-12-12 06:08:32.812899,2024-12-25 06:08:32.888866,Warehouse A,2.98,89,5,61,72,59,22,3295,1,3233.13
2785,200,7395,55,28,2025-01-18 06:08:32.812908,2025-01-23 06:08:32.888871,Warehouse A,3.98,119,12,126,35,30,71,2674,0,1094.7
2786,107,7101,346,96,2025-01-12 06:08:32.812917,2025-01-07 06:08:32.888876,Warehouse B,3.66,109,13,75,41,46,71,2651,0,26236.85
2787,432,6531,57,81,2025-02-06 06:08:32.812926,2025-02-16 06:08:32.888881,Store X,2.07,62,25,199,16,6,77,4992,1,1162.29
2788,299,5970,154,34,2024-12-04 06:08:32.812935,2025-02-15 06:08:32.888887,Warehouse A,3.87,116,17,92,80,7,98,4733,0,10740.36
2789,186,7344,54,47,2025-02-16 06:08:32.812945,2025-01-22 06:08:32.888892,Store X,4.67,140,26,72,6,31,182,2937,0,640.63
2790,142,9408,486,99,2025-02-02 06:08:32.812954,2025-02-12 06:08:32.888897,Warehouse B,3.24,97,5,188,20,10,24,2844,0,16901.1
2791,484,1375,340,12,2024-12-28 06:08:32.812963,2025-01-06 06:08:32.888902,Store Y,3.67,110,10,133,56,47,55,3240,0,13786.06
2792,208,8887,18,11,2024-12-09 06:08:32.812969,2025-01-28 06:08:32.888907,Store X,4.4,132,5,193,75,25,33,2175,0,626.37
2793,251,2609,486,14,2025-02-14 06:08:32.812974,2024-12-30 06:08:32.888912,Store Y,4.3,129,18,20,8,54,116,2274,0,16778.34
2794,116,3939,150,70,2024-11-30 06:08:32.812980,2025-01-29 06:08:32.888917,Store X,2.08,62,9,172,84,24,28,1620,0,8337.24
2795,232,5062,358,29,2025-02-16 06:08:32.812990,2025-02-16 06:08:32.888923,Distribution Hub,4.96,148,17,148,6,6,126,2694,0,29800.61
2796,247,2613,367,85,2025-02-14 06:08:32.813000,2025-02-03 06:08:32.888928,Store Y,0.63,18,29,170,8,19,27,4611,0,32283.9
2797,376,7578,107,47,2024-12-22 06:08:32.813006,2025-01-13 06:08:32.888933,Distribution Hub,4.94,148,9,75,62,40,66,2321,0,1281.89
2798,331,8851,46,89,2025-02-08 06:08:32.813011,2024-12-28 06:08:32.888938,Distribution Hub,1.61,48,19,138,14,56,45,3451,1,1070.67
2799,413,4679,206,45,2025-02-19 06:08:32.813017,2025-01-03 06:08:32.888943,Warehouse B,2.48,74,7,42,3,50,26,4524,0,7082.97
2800,465,8540,362,55,2025-02-20 06:08:32.813022,2024-12-27 06:08:32.888948,Warehouse B,4.48,134,8,86,2,57,53,994,0,25324.73
2801,327,8074,449,46,2025-01-31 06:08:32.813027,2025-01-24 06:08:32.888954,Warehouse A,1.6,48,7,164,22,29,16,1811,0,19410.94
2802,238,4996,482,63,2024-11-29 06:08:32.813033,2024-12-29 06:08:32.888959,Store Y,1.51,45,24,115,85,55,54,3097,0,24241.79
2803,498,5786,434,30,2024-12-14 06:08:32.813041,2025-02-22 06:08:32.888964,Warehouse A,3.39,101,16,182,70,0,81,4144,0,34512.18
2804,310,6695,339,30,2024-12-13 06:08:32.813050,2025-02-05 06:08:32.888969,Store Y,3.67,110,18,113,71,17,99,3523,0,22367.75
2805,490,7998,411,79,2025-02-16 06:08:32.813059,2025-02-15 06:08:32.888974,Warehouse B,0.53,15,10,95,6,7,7,3279,0,24992.28
2806,127,3366,127,93,2025-01-03 06:08:32.813068,2025-01-25 06:08:32.888979,Warehouse B,2.53,75,23,112,50,28,87,3373,0,7632.41
2807,150,7764,184,69,2025-01-09 06:08:32.813077,2025-01-14 06:08:32.888984,Warehouse B,2.7,81,9,93,44,39,36,1806,0,4404.96
2808,360,9976,57,45,2025-02-14 06:08:32.813086,2025-02-01 06:08:32.888989,Store Y,1.72,51,27,53,8,21,69,1513,0,884.51
2809,360,2614,142,86,2025-01-29 06:08:32.813096,2025-01-22 06:08:32.888994,Warehouse B,2.96,88,21,49,24,31,93,696,0,5116.4
2810,449,5555,399,20,2025-01-26 06:08:32.813103,2025-01-14 06:08:32.889000,Warehouse A,1.2,36,23,54,27,39,41,3895,0,31122.43
2811,451,3416,96,97,2024-12-31 06:08:32.813108,2025-02-09 06:08:32.889005,Distribution Hub,1.96,58,26,139,53,13,76,2517,1,8261.61
2812,107,8288,46,92,2025-01-02 06:08:32.813114,2024-12-29 06:08:32.889010,Store Y,3.71,111,22,178,51,55,122,2830,1,3714.73
2813,419,7862,190,96,2025-01-25 06:08:32.813119,2025-02-21 06:08:32.889015,Distribution Hub,4.43,132,28,189,28,1,186,4454,0,3798.39
2814,237,4653,139,40,2024-12-25 06:08:32.813125,2025-01-19 06:08:32.889020,Warehouse A,3.15,94,27,26,59,34,127,1936,0,12829.01
2815,137,7639,102,46,2024-12-15 06:08:32.813131,2025-02-16 06:08:32.889025,Store X,0.84,25,16,59,69,6,20,3275,0,4265.63
2816,210,1496,230,69,2024-12-01 06:08:32.813140,2025-02-20 06:08:32.889031,Warehouse B,3.55,106,22,121,83,2,117,4578,0,19452.86
2817,467,1504,426,70,2024-12-11 06:08:32.813149,2025-02-08 06:08:32.889036,Warehouse A,4.54,136,9,178,73,14,61,4872,0,27469.91
2818,319,8699,339,76,2025-01-28 06:08:32.813159,2025-01-11 06:08:32.889041,Store X,2.77,83,17,142,25,42,70,1059,0,27246.2
2819,436,6733,412,38,2025-01-09 06:08:32.813166,2025-01-20 06:08:32.889046,Store Y,2.72,81,8,189,44,33,32,4307,0,3245.71
2820,322,9055,490,76,2025-01-06 06:08:32.813171,2025-02-01 06:08:32.889051,Warehouse A,4.96,148,22,185,47,21,163,628,0,22685.56
2821,235,4216,48,88,2025-02-09 06:08:32.813176,2025-02-05 06:08:32.889056,Store Y,3.36,100,24,99,13,17,120,107,1,3005.05
2822,355,6688,386,80,2024-12-31 06:08:32.813181,2025-01-08 06:08:32.889061,Distribution Hub,4.13,123,13,22,53,45,80,3212,0,15492.25
2823,459,5364,111,76,2024-12-31 06:08:32.813187,2025-02-05 06:08:32.889066,Distribution Hub,3.41,102,6,192,53,17,30,2658,0,8879.17
2824,428,7042,452,25,2025-01-16 06:08:32.813192,2024-12-26 06:08:32.889072,Store Y,1.49,44,14,171,37,58,31,894,0,33332.17
2825,148,2477,315,54,2024-12-21 06:08:32.813197,2025-01-20 06:08:32.889077,Distribution Hub,1.78,53,17,64,63,33,45,4253,0,13240.33
2826,391,5960,321,43,2024-12-18 06:08:32.813202,2025-01-18 06:08:32.889082,Distribution Hub,3.5,105,10,103,66,35,52,4766,0,14990.56
2827,481,3397,86,93,2025-01-13 06:08:32.813208,2025-01-08 06:08:32.889087,Warehouse B,2.55,76,24,181,40,45,91,1895,1,4444.85
2828,423,9301,381,53,2024-12-06 06:08:32.813213,2025-01-15 06:08:32.889092,Store Y,2.32,69,12,178,78,38,41,3602,0,21635.63
2829,177,9841,473,87,2024-12-23 06:08:32.813222,2025-01-07 06:08:32.889097,Store Y,0.6,18,17,11,61,46,15,1294,0,15768.83
2830,204,7194,281,51,2025-02-16 06:08:32.813231,2025-01-16 06:08:32.889103,Store X,4.48,134,8,193,6,37,53,3524,0,7520.19
2831,268,8570,326,44,2025-01-28 06:08:32.813240,2025-01-17 06:08:32.889108,Warehouse B,4.48,134,29,95,25,36,194,962,0,5121.4
2832,316,8730,251,84,2025-01-07 06:08:32.813249,2025-01-02 06:08:32.889113,Warehouse A,2.57,77,23,111,46,51,88,2620,0,4601.08
2833,477,2499,73,93,2025-01-22 06:08:32.813255,2025-02-05 06:08:32.889119,Warehouse B,3.65,109,11,22,31,17,60,2397,1,3607.93
2834,218,8235,452,39,2024-12-04 06:08:32.813263,2025-01-11 06:08:32.889128,Warehouse A,1.3,39,19,185,80,42,37,4180,0,30791.49
2835,289,1595,46,62,2024-12-21 06:08:32.813272,2025-01-14 06:08:32.889138,Store Y,2.77,83,9,125,63,39,37,674,1,3139.98
2836,354,1978,75,67,2024-12-16 06:08:32.813282,2025-01-25 06:08:32.889146,Warehouse B,2.47,74,21,98,68,28,77,1870,0,3627.52
2837,469,1730,95,37,2025-01-14 06:08:32.813291,2025-02-11 06:08:32.889155,Store X,3.45,103,23,177,39,11,119,4212,0,6059.58
2838,365,1056,425,24,2024-12-04 06:08:32.813299,2025-02-05 06:08:32.889161,Distribution Hub,2.61,78,29,112,80,17,113,3053,0,40844.64
2839,248,3243,30,47,2025-01-17 06:08:32.813309,2025-01-23 06:08:32.889166,Warehouse A,2.74,82,29,197,36,30,119,4499,1,2949.51
2840,263,6879,21,59,2025-02-15 06:08:32.813318,2025-02-08 06:08:32.889171,Distribution Hub,1.83,54,25,46,7,14,68,4601,1,1790.4
2841,239,2701,16,22,2024-11-29 06:08:32.813327,2024-12-26 06:08:32.889177,Store Y,0.72,21,9,30,85,58,9,4609,1,1469.85
2842,446,8229,211,44,2024-12-18 06:08:32.813333,2025-01-14 06:08:32.889184,Store Y,4.63,138,15,27,66,39,104,3959,0,3780.34
2843,357,2286,147,33,2024-12-29 06:08:32.813339,2024-12-27 06:08:32.889193,Store Y,0.56,16,8,86,55,57,6,2418,0,4628.07
2844,473,9303,234,74,2024-12-12 06:08:32.813344,2025-01-24 06:08:32.889201,Distribution Hub,1.77,53,18,192,72,29,47,4508,0,22377.05
2845,368,1947,391,97,2025-01-11 06:08:32.813349,2025-01-18 06:08:32.889210,Store Y,2.51,75,8,98,42,35,30,4598,0,6793.9
2846,280,5121,494,27,2025-01-26 06:08:32.813356,2025-01-26 06:08:32.889219,Store Y,1.94,58,8,118,27,27,23,1018,0,43515.4
2847,259,7553,353,67,2025-02-20 06:08:32.813365,2025-01-01 06:08:32.889227,Distribution Hub,2.98,89,6,72,2,52,26,4559,0,16493.94
2848,450,1757,304,35,2024-12-14 06:08:32.813374,2025-02-08 06:08:32.889236,Store Y,2.58,77,11,197,70,14,42,2865,0,29677.32
2849,499,6651,86,38,2025-02-18 06:08:32.813384,2025-01-11 06:08:32.889245,Warehouse A,1.65,49,23,183,4,42,56,3411,0,6284.15
2850,387,8273,37,81,2025-02-01 06:08:32.813392,2025-01-21 06:08:32.889254,Warehouse B,0.9,27,5,25,21,32,6,4395,1,1369.69
2851,387,4535,52,53,2025-02-21 06:08:32.813401,2025-02-21 06:08:32.889263,Warehouse A,1.12,33,16,181,1,1,26,4175,1,843.26
2852,479,3293,27,99,2025-01-15 06:08:32.813410,2024-12-26 06:08:32.889271,Store Y,2.69,80,23,149,38,58,92,2690,1,747.73
2853,325,2104,76,14,2024-12-24 06:08:32.813417,2025-02-15 06:08:32.889280,Store Y,4.31,129,29,73,60,7,187,2201,0,5464.47
2854,110,9853,412,42,2024-12-08 06:08:32.813423,2025-01-06 06:08:32.889288,Store Y,0.95,28,16,165,76,47,22,4728,0,14626.86
2855,109,1908,199,14,2025-02-08 06:08:32.813432,2025-01-21 06:08:32.889297,Store Y,3.55,106,13,192,14,32,69,427,0,18937.76
2856,370,7539,394,45,2024-12-05 06:08:32.813441,2025-01-19 06:08:32.889305,Distribution Hub,4.06,121,11,37,79,34,66,649,0,21987.86
2857,372,5617,430,86,2024-11-26 06:08:32.813450,2025-02-05 06:08:32.889315,Warehouse B,1.75,52,5,96,88,17,13,4521,0,23583.11
2858,282,8069,172,90,2024-12-02 06:08:32.813460,2025-01-28 06:08:32.889327,Distribution Hub,3.51,105,10,112,82,25,52,3313,0,14048.84
2859,252,3311,273,22,2025-02-05 06:08:32.813468,2025-01-06 06:08:32.889336,Distribution Hub,3.59,107,14,103,17,47,75,730,0,22041.63
2860,414,1789,49,34,2024-12-11 06:08:32.813478,2025-02-02 06:08:32.889345,Store Y,3.69,110,5,109,73,20,27,4657,0,3443.14
2861,433,1171,344,67,2025-01-06 06:08:32.813487,2025-01-26 06:08:32.889354,Warehouse A,4.51,135,22,175,47,27,148,4458,0,32834.25
2862,223,8989,176,11,2024-12-02 06:08:32.813496,2025-02-03 06:08:32.889363,Warehouse A,2.29,68,7,192,82,19,24,1916,0,10573.82
2863,213,2885,405,97,2024-12-28 06:08:32.813503,2025-01-02 06:08:32.889372,Store X,1.6,48,15,151,56,51,36,1526,0,36671.28
2864,377,9667,300,45,2024-12-31 06:08:32.813513,2025-01-09 06:08:32.889381,Warehouse B,2.95,88,18,168,53,44,79,3342,0,14907.2
